time,aeration,rpm,feed_rate,Acid flow,Base flow,Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),do,penicillin,Vessel volume,Vessel Weight(Wt:Kg),ph,temp,Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),our,Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),biomass,cer,Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),batch_id,dt,cum_feed,growth_rate,penicillin_rate,oxygen_efficiency,mixing_intensity,biomass_smooth,penicillin_smooth,biomass_lag1,penicillin_lag1,our_lag1
200.0,75,100,80,0.0,22.559,61.713,1.7727,150,0.9,0,27.174,12.174,16.371,74820,84120.0,6.493,297.85,481.0,1.397,10.0,,23,,0.92647,0.19545,,22.167666666666666,1.333,0,,0,0,6,0.2,102729.99999999901,-0.07341666666667024,-0.09000000000000341,0.012352933333333333,7500,22.19703333333333,16.4074,22.18235,16.389,0.94827
200.2,65,100,80,0.0,25.878,18.514,80.439,250,0.9,0,27.293,12.316,16.348,74885,84195.0,6.5008,297.95,518.88,1.5912,4.0,,23,,0.87754,0.19442,,22.15298333333333,1.3166,0,,0,0,6,0.2,102745.99999999901,-0.07341666666667024,-0.11499999999999844,0.013500615384615385,6500,22.18235,16.388399999999997,22.167666666666666,16.371,0.92647
200.4,65,100,80,0.0,26.058,50.635,8.0439,250,0.9,0,27.41,12.316,16.326,74950,84269.0,6.5102,297.83,473.58,1.6046,4.0,,23,,0.89945,0.1942,,22.138299999999997,1.3278,0,,0,0,6,0.2,102761.99999999901,-0.07341666666667024,-0.10999999999999233,0.013837692307692308,6500,22.167666666666666,16.3684,22.15298333333333,16.348,0.87754
200.6,65,100,80,0.0,22.496,15.191,150.16,250,0.9,0,27.527,12.299,16.303,75015,84343.0,6.5153,298.11,576.24,1.6049,4.0,,23,,0.91251,0.19409,,22.123616666666667,1.3281,0,,0,0,6,0.2,102777.99999999901,-0.07341666666665247,-0.11499999999999844,0.014038615384615385,6500,22.15298333333333,16.3474,22.138299999999997,16.326,0.89945
200.8,65,100,80,0.0,16.89,108.87,15.016,250,0.9,0,27.645,12.276,16.281,75078,84415.0,6.5155,297.92,508.08,1.6044,4.0,,23,,0.92371,0.19399,,22.108933333333333,1.3276,0,,0,0,6,0.2,102793.99999999901,-0.07341666666667024,-0.11000000000001009,0.014210923076923078,6500,22.138299999999997,16.325799999999997,22.123616666666667,16.303,0.91251
201.0,65,100,80,0.0,11.238,32.66,253.51,250,0.9,0,27.763,12.248,16.259,75140,84486.0,6.5112,298.44,694.52,1.6038,4.0,,23,,0.94006,0.19385,,22.09425,1.3271,0,,0,0,6,0.2,102809.99999999901,-0.07341666666667024,-0.10999999999999233,0.014462461538461539,6500,22.123616666666663,16.3034,22.108933333333333,16.281,0.92371
201.2,65,100,80,0.0,7.2955,211.16,25.351,250,0.9,0,27.879,12.238,16.237,75202,84557.0,6.504,298.15,587.66,1.6032,4.0,,23,,0.94438,0.19382,,22.079566666666665,1.3266,0,,0,0,6,0.2,102825.99999999901,-0.07341666666667024,-0.11000000000001009,0.014528923076923076,6500,22.108933333333333,16.281200000000002,22.09425,16.259,0.94006
201.4,65,100,80,0.0,6.2266,120.85,2.5351,250,0.9,0,27.996,12.232,16.216,75263,84627.0,6.4962,297.91,505.06,1.6026,4.0,,23,,0.95239,0.19375,,22.06488333333333,1.3261,0,,0,0,6,0.2,102841.99999999901,-0.07341666666667024,-0.10499999999998622,0.014652153846153846,6500,22.09425,16.2592,22.079566666666665,16.237,0.94438
201.6,65,100,80,0.0,8.2888,36.255,132.42,250,0.9,0,28.117,12.24,16.194,75324,84698.0,6.49,298.13,581.58,1.602,4.0,,23,,0.95762,0.19371,,22.0502,1.3256,0,,0,0,6,0.2,102857.99999999901,-0.07341666666665247,-0.11000000000001009,0.014732615384615386,6500,22.079566666666665,16.2374,22.06488333333333,16.216,0.95239
201.8,65,100,80,0.0,12.803,108.48,13.242,250,0.9,0,28.239,12.275,16.172,75387,84770.0,6.4869,297.94,513.92,1.6013,4.0,,23,,0.9433,0.19383,,22.035516666666666,1.3251,0,,0,0,6,0.2,102873.99999999901,-0.07341666666667024,-0.10999999999999233,0.014512307692307692,6500,22.06488333333333,16.215600000000002,22.0502,16.194,0.95762
202.0,65,100,80,0.0,18.544,32.545,230.55,250,0.9,0,28.36,12.295,16.15,75450,84842.0,6.4888,298.4,680.05,1.6007,4.0,,23,,0.94557,0.19381,,22.020833333333332,1.3246,0,,0,0,6,0.2,102889.99999999901,-0.07341666666667024,-0.11000000000001009,0.014547230769230769,6500,22.0502,16.1938,22.035516666666666,16.172,0.9433
202.2,65,100,80,0.0,23.53,191.43,23.055,250,0.9,0,28.48,12.328,16.128,75515,84916.0,6.4965,298.12,579.13,1.6001,4.0,,23,,0.93507,0.1939,,22.006149999999998,1.3241,0,,0,0,6,0.2,102905.99999999901,-0.07341666666667024,-0.10999999999999233,0.014385692307692308,6500,22.035516666666666,16.172,22.020833333333332,16.15,0.94557
202.4,65,100,80,0.0,25.414,106.1,2.3055,250,0.9,0,28.6,12.323,16.106,75580,84991.0,6.5053,297.92,505.72,1.5995,4.0,,23,,0.94875,0.19379,,21.991466666666664,1.3235,0,,0,0,6,0.2,102921.99999999901,-0.07341666666667024,-0.10999999999999233,0.014596153846153846,6500,22.020833333333332,16.15,22.006149999999998,16.128,0.93507
202.6,65,100,80,0.0,23.807,31.831,113.63,250,0.9,0,28.721,12.321,16.084,75645,85065.0,6.5125,298.09,568.38,1.5989,4.0,,23,,0.95264,0.19375,,21.976783333333334,1.323,0,,0,0,6,0.2,102937.99999999901,-0.07341666666665247,-0.11000000000001009,0.014656,6500,22.006149999999998,16.128,21.991466666666664,16.106,0.94875
202.8,65,100,80,0.0,19.338,90.375,11.363,250,0.9,0,28.84,12.309,16.062,75708,85138.0,6.5152,297.94,512.07,1.5982,4.0,,23,,0.95644,0.19372,,21.9621,1.3225,0,,0,0,6,0.2,102953.99999999901,-0.07341666666667024,-0.10999999999999233,0.014714461538461537,6500,21.991466666666664,16.106,21.976783333333334,16.084,0.95264
203.0,65,100,80,0.0,13.811,27.112,193.81,250,0.9,0,28.96,12.299,16.04,75771,85209.0,6.5135,298.32,649.05,1.5976,4.0,,23,,0.95471,0.19374,,21.947416666666665,1.322,0,,0,0,6,0.2,102969.99999999901,-0.07341666666667024,-0.11000000000001009,0.014687846153846154,6500,21.976783333333334,16.084,21.9621,16.062,0.95644
203.2,65,100,80,0.0,8.9561,157.03,19.381,250,0.9,0,29.078,12.276,16.019,75833,85280.0,6.5082,298.08,564.77,1.597,4.0,,23,,0.96692,0.19363,,21.93273333333333,1.3215,0,,0,0,6,0.2,102985.99999999901,-0.07341666666667024,-0.10500000000000398,0.014875692307692309,6500,21.9621,16.062199999999997,21.947416666666665,16.04,0.95471
203.4,65,100,80,0.0,6.203,85.366,1.9381,250,0.9,0,29.197,12.264,15.998,75894,85351.0,6.5008,297.9,498.46,1.5964,4.0,,23,,0.9765,0.19355,,21.918049999999997,1.3209,0,,0,0,6,0.2,103001.99999999901,-0.07341666666667024,-0.1049999999999951,0.015023076923076924,6500,21.947416666666665,16.0406,21.93273333333333,16.019,0.96692
203.6,65,100,80,0.0,6.4079,25.61,102.49,250,0.9,0,29.317,12.255,15.976,75955,85421.0,6.494,298.05,553.28,1.5957,4.0,,23,,0.99212,0.19342,,21.903366666666667,1.3204,0,,0,0,6,0.2,103017.99999999901,-0.07341666666665247,-0.10999999999999233,0.015263384615384616,6500,21.932733333333335,16.019,21.918049999999997,15.998,0.9765
203.8,65,100,80,0.0,9.3391,75.539,10.249,250,0.9,0,29.438,12.267,15.955,76017,85492.0,6.49,297.9,499.6,1.5951,4.0,,23,,0.9964,0.19338,,21.888683333333333,1.3199,0,,0,0,6,0.2,103033.99999999901,-0.07341666666667024,-0.10500000000000398,0.015329230769230769,6500,21.91805,15.9976,21.903366666666667,15.976,0.99212
204.0,65,100,80,0.0,13.86,22.662,177.82,250,0.9,0,29.559,12.287,15.934,76079,85564.0,6.4896,298.25,624.18,1.5945,4.0,5669.8,23,3123.1,0.99709,0.19338,16.019,21.874,1.3194,0,86.541,0,0,6,0.2,103049.99999999901,-0.07341666666667024,-0.10500000000000398,0.015339846153846154,6500,21.903366666666663,15.976399999999998,21.888683333333333,15.955,0.9964
204.2,65,100,80,0.0,18.526,138.91,17.782,250,0.9,0,29.679,12.313,15.912,76143,85637.0,6.4937,298.05,553.74,1.5938,4.0,,23,,0.99082,0.19343,,21.856299999999997,1.3189,0,,0,0,6,0.2,103065.99999999901,-0.0885000000000069,-0.10999999999999233,0.015243384615384615,6500,21.88808,15.955000000000002,21.874,15.934,0.99709
204.4,65,100,80,0.0,21.55,78.401,1.7782,250,0.9,0,29.797,12.338,15.891,76207,85710.0,6.5008,297.89,494.82,1.5932,4.0,,23,,0.98078,0.19352,,21.8386,1.3183,0,,0,0,6,0.2,103081.99999999901,-0.08849999999998914,-0.10500000000000398,0.015088923076923076,6500,21.872189999999996,15.933600000000002,21.856299999999997,15.912,0.99082
204.6,65,100,80,0.0,21.758,23.52,100.87,250,0.9,0,29.911,12.352,15.869,76271,85784.0,6.5087,298.04,550.41,1.5926,4.0,,23,,0.97184,0.1936,,21.820899999999998,1.3178,0,,0,0,6,0.2,103097.99999999901,-0.0885000000000069,-0.11000000000000121,0.014951384615384616,6500,21.855696666666667,15.912200000000002,21.8386,15.891,0.98078
204.8,65,100,80,0.0,18.777,73.45,10.087,250,0.9,0,30.025,12.339,15.848,76335,85856.0,6.5122,297.91,502.15,1.5919,4.0,,23,,0.97938,0.19354,,21.8032,1.3173,0,,0,0,6,0.2,103113.99999999901,-0.08849999999998914,-0.1049999999999951,0.015067384615384616,6500,21.838599999999996,15.890800000000002,21.820899999999998,15.869,0.97184
205.0,65,100,80,0.0,14.448,22.035,169.94,250,0.9,0,30.141,12.335,15.826,76398,85928.0,6.5123,298.24,621.13,1.5913,4.0,,23,,0.97685,0.19356,,21.7855,1.3167,0,,0,0,6,0.2,103129.99999999901,-0.0885000000000069,-0.11000000000000121,0.01502846153846154,6500,21.820899999999998,15.869200000000001,21.8032,15.848,0.97938
205.2,65,100,80,0.0,10.064,132.65,16.994,250,0.9,0,30.258,12.312,15.805,76459,85999.0,6.508,298.05,555.19,1.5907,4.0,,23,,0.9901,0.19345,,21.767799999999998,1.3162,0,,0,0,6,0.2,103145.99999999901,-0.0885000000000069,-0.10500000000000398,0.015232307692307693,6500,21.803199999999997,15.847800000000001,21.7855,15.826,0.97685
205.4,65,100,80,0.0,7.3825,76.464,1.6994,250,0.9,0,30.375,12.295,15.785,76521,86070.0,6.5016,297.9,498.19,1.59,4.0,,23,,1.0051,0.19332,,21.7501,1.3157,0,,0,0,6,0.2,103161.99999999901,-0.08849999999998914,-0.09999999999999787,0.015463076923076925,6500,21.7855,15.8266,21.767799999999998,15.805,0.9901
205.6,65,100,80,0.0,7.2682,22.939,98.488,250,0.9,0,30.492,12.32,15.764,76582,86141.0,6.4957,298.05,552.09,1.5894,4.0,,23,,0.98782,0.19347,,21.7324,1.3152,0,,0,0,6,0.2,103177.99999999901,-0.0885000000000069,-0.10500000000000398,0.01519723076923077,6500,21.767799999999998,15.805600000000002,21.7501,15.785,1.0051
205.8,65,100,80,0.0,9.5084,71.386,9.8488,250,0.9,0,30.606,12.331,15.743,76644,86211.0,6.4918,297.92,504.77,1.5888,4.0,,23,,0.98766,0.19347,,21.7147,1.3146,0,,0,0,6,0.2,103193.99999999901,-0.08849999999998914,-0.1049999999999951,0.01519476923076923,6500,21.7501,15.784600000000001,21.7324,15.764,0.98782
206.0,65,100,80,0.0,13.288,21.416,164.1,250,0.9,0,30.719,12.349,15.722,76706,86283.0,6.4912,298.23,618.7,1.5881,4.0,,23,,0.98654,0.19348,,21.697,1.3141,0,,0,0,6,0.2,103209.99999999901,-0.0885000000000069,-0.10500000000000398,0.015177538461538461,6500,21.732400000000002,15.7638,21.7147,15.743,0.98766
206.2,65,100,80,0.0,17.323,127.07,16.41,250,0.9,0,30.829,12.368,15.701,76769,86355.0,6.4929,298.05,554.66,1.5875,4.0,,23,,0.98583,0.19349,,21.679299999999998,1.3136,0,,0,0,6,0.2,103225.99999999901,-0.0885000000000069,-0.1049999999999951,0.015166615384615384,6500,21.7147,15.743,21.697,15.722,0.98654
206.4,65,100,80,0.0,20.682,72.75,1.641,250,0.9,0,30.945,12.378,15.68,76833,86428.0,6.4966,297.91,500.67,1.5868,4.0,,23,,0.99027,0.19345,,21.6616,1.313,0,,0,0,6,0.2,103241.99999999901,-0.08849999999998914,-0.10500000000000398,0.015234923076923076,6500,21.697,15.722,21.679299999999998,15.701,0.98583
206.6,65,100,80,0.0,22.551,21.825,92.128,250,0.9,0,31.059,12.386,15.658,76898,86502.0,6.5012,298.04,549.04,1.5862,4.0,,23,,0.99377,0.19342,,21.6439,1.3125,0,,0,0,6,0.2,103257.99999999901,-0.0885000000000069,-0.11000000000000121,0.01528876923076923,6500,21.6793,15.700800000000001,21.6616,15.68,0.99027
206.8,65,100,80,0.0,22.593,65.067,9.2128,250,0.9,0,31.177,12.397,15.637,76962,86575.0,6.5061,297.91,503.34,1.5855,4.0,,23,,0.98923,0.19346,,21.6262,1.312,0,,0,0,6,0.2,103273.99999999901,-0.08849999999998914,-0.1049999999999951,0.015218923076923078,6500,21.6616,15.679599999999999,21.6439,15.658,0.99377
207.0,65,100,80,0.0,20.667,19.52,153.07,250,0.9,0,31.294,12.395,15.616,77026,86649.0,6.5091,298.2,607.58,1.5849,4.0,,23,,0.99033,0.19346,,21.6085,1.3114,0,,0,0,6,0.2,103289.99999999901,-0.0885000000000069,-0.10500000000000398,0.015235846153846155,6500,21.643899999999995,15.6584,21.6262,15.637,0.98923
207.2,65,100,80,0.0,17.555,115.45,15.307,250,0.9,0,31.413,12.395,15.595,77089,86721.0,6.5097,298.02,543.86,1.5842,4.0,,23,,0.98629,0.19349,,21.590799999999998,1.3109,0,,0,0,6,0.2,103305.99999999901,-0.0885000000000069,-0.1049999999999951,0.015173692307692308,6500,21.6262,15.637199999999998,21.6085,15.616,0.99033
207.4,65,100,80,0.0,14.221,60.714,1.5307,250,0.9,0,31.53,12.384,15.575,77152,86793.0,6.5074,297.88,492.2,1.5836,4.0,,23,,0.99124,0.19345,,21.5731,1.3103,0,,0,0,6,0.2,103321.99999999901,-0.08849999999998914,-0.10000000000000675,0.015249846153846154,6500,21.6085,15.616200000000001,21.590799999999998,15.595,0.98629
207.6,65,100,80,0.0,11.782,18.214,82.933,250,0.9,0,31.648,12.384,15.554,77214,86865.0,6.503,298.0,533.46,1.5829,4.0,,23,,0.99048,0.19346,,21.5554,1.3098,0,,0,0,6,0.2,103337.99999999901,-0.0885000000000069,-0.1049999999999951,0.015238153846153846,6500,21.590799999999998,15.595400000000001,21.5731,15.575,0.99124
207.8,65,100,80,0.0,11.101,53.679,8.2933,250,0.9,0,31.762,12.38,15.534,77276,86936.0,6.4975,297.88,491.12,1.5823,4.0,,23,,0.99718,0.1934,,21.5377,1.3093,0,,0,0,6,0.2,103353.99999999901,-0.08849999999998914,-0.09999999999999787,0.015341230769230768,6500,21.5731,15.5748,21.5554,15.554,0.99048
208.0,65,100,80,0.0,12.612,16.104,140.39,250,0.9,0,31.877,12.389,15.513,77338,87007.0,6.4931,298.14,585.2,1.5816,4.0,,23,,0.99917,0.19339,,21.52,1.3087,0,,0,0,6,0.2,103369.99999999901,-0.0885000000000069,-0.10500000000000398,0.015371846153846154,6500,21.5554,15.5542,21.5377,15.534,0.99718
208.2,65,100,80,0.0,15.889,100.81,14.039,250,0.9,0,31.989,12.409,15.492,77401,87080.0,6.4912,297.97,525.45,1.581,4.0,,23,,0.99544,0.19342,,21.502299999999998,1.3082,0,,0,0,6,0.2,103385.99999999901,-0.0885000000000069,-0.1049999999999951,0.015314461538461539,6500,21.5377,15.533600000000002,21.52,15.513,0.99917
208.4,65,100,80,0.0,19.908,47.92,1.4039,250,0.9,0,32.101,12.443,15.472,77465,87152.0,6.4928,297.85,478.38,1.5803,4.0,,23,,0.97874,0.19357,,21.4846,1.3076,0,,0,0,6,0.2,103401.99999999901,-0.08849999999998914,-0.10000000000000675,0.015057538461538462,6500,21.52,15.513,21.502299999999998,15.492,0.99544
208.6,65,100,80,0.0,23.285,14.376,76.529,250,0.9,0,32.212,12.473,15.451,77529,87226.0,6.4963,297.95,515.47,1.5797,4.0,,23,,0.96313,0.1937,,21.4669,1.3071,0,,0,0,6,0.2,103417.99999999901,-0.0885000000000069,-0.1049999999999951,0.014817384615384616,6500,21.502299999999998,15.4924,21.4846,15.472,0.97874
208.8,65,100,80,0.0,25.287,4.3128,0.0001,250,0.9,0,32.322,12.478,15.43,77594,87300.0,6.5016,297.87,487.25,1.579,4.0,,23,,0.96702,0.19367,,21.4492,1.3065,0,,0,0,6,0.2,103433.99999999901,-0.08849999999998914,-0.10500000000000398,0.01487723076923077,6500,21.4846,15.4716,21.4669,15.451,0.96313
209.0,65,100,80,0.0,25.163,1.2939,78.491,250,0.9,0,32.432,12.485,15.409,77659,87374.0,6.5072,297.99,532.01,1.5784,4.0,,23,,0.96586,0.19368,,21.4315,1.306,0,,0,0,6,0.2,103449.99999999901,-0.0885000000000069,-0.1049999999999951,0.014859384615384616,6500,21.466900000000003,15.450799999999997,21.4492,15.43,0.96702
209.2,65,100,80,0.0,22.794,38.844,7.8491,250,0.9,0,32.541,12.49,15.389,77723,87447.0,6.5116,297.89,494.51,1.5777,4.0,,23,,0.95942,0.19374,,21.4138,1.3054,0,,0,0,6,0.2,103465.99999999901,-0.0885000000000069,-0.10000000000000675,0.014760307692307692,6500,21.449199999999998,15.4302,21.4315,15.409,0.96586
209.4,65,100,80,0.0,18.662,11.653,121.74,250,0.9,0,32.649,12.478,15.368,77787,87520.0,6.5132,298.1,573.27,1.5771,4.0,,23,,0.96386,0.1937,,21.3961,1.3049,0,,0,0,6,0.2,103481.99999999901,-0.08849999999998914,-0.1049999999999951,0.014828615384615385,6500,21.4315,15.4094,21.4138,15.389,0.95942
209.6,65,100,80,0.0,13.917,81.822,12.174,250,0.9,0,32.756,12.456,15.348,77849,87591.0,6.5104,297.95,518.22,1.5764,4.0,,23,,0.97654,0.19359,,21.3784,1.3043,0,,0,0,6,0.2,103497.99999999901,-0.0885000000000069,-0.09999999999999787,0.015023692307692307,6500,21.413800000000002,15.3888,21.3961,15.368,0.96386
209.8,65,100,80,0.0,10.274,32.707,1.2174,250,0.9,0,32.864,12.436,15.328,77911,87662.0,6.5051,297.84,477.29,1.5757,4.0,,23,,0.99234,0.19346,,21.3607,1.3038,0,,0,0,6,0.2,103513.99999999901,-0.08849999999998914,-0.10000000000000675,0.015266769230769231,6500,21.396099999999997,15.3684,21.3784,15.348,0.97654
210.0,65,100,80,0.0,8.7621,9.812,60.028,250,0.9,0,32.97,12.427,15.308,77973,87732.0,6.4987,297.91,501.23,1.5751,4.0,,23,,1.0032,0.19336,,21.343,1.3032,0,,0,0,6,0.2,103529.99999999901,-0.0885000000000069,-0.09999999999999787,0.015433846153846156,6500,21.3784,15.3482,21.3607,15.328,0.99234
210.2,65,100,80,0.0,9.7906,2.9436,0.0001,250,0.9,-4000,33.075,12.44,15.288,77331,87003.0,6.5206,297.83,473.54,1.5655,4.0,,23,,0.99752,0.19343,,21.3253,1.2953,0,,0,0,6,0.2,103545.99999999901,-0.0885000000000069,-0.09999999999999787,0.015346461538461538,6500,21.3607,15.328,21.343,15.308,1.0032
210.4,65,100,80,0.0,1.9741,0.88308,75.065,250,0.9,-4000,33.184,12.415,15.268,76687,86272.0,6.5376,297.95,515.64,1.5513,4.0,,23,,0.99577,0.19347,,21.3076,1.2835,0,,0,0,6,0.2,103561.99999999901,-0.08849999999998914,-0.09999999999999787,0.015319538461538463,6500,21.343,15.308000000000002,21.3253,15.288,0.99752
210.6,65,100,80,0.0,0.0,0.26492,0.0001,250,0.9,-4000,33.295,12.412,15.248,76043,85541.0,6.5535,297.88,489.55,1.5368,4.0,,23,,0.99027,0.19355,,21.2899,1.2714,0,,0,0,6,0.2,103577.99999999901,-0.0885000000000069,-0.10000000000000675,0.015234923076923076,6500,21.3253,15.288,21.3076,15.268,0.99577
210.8,65,100,80,0.51871,0.0,0.079477,75.414,250,0.9,-4000,33.408,12.412,15.229,75399,84810.0,6.5694,298.0,532.49,1.5222,4.0,,23,,0.98933,0.19359,,21.2722,1.2593,0,,0,0,6,0.2,103593.99999999901,-0.08849999999998914,-0.09500000000000064,0.015220461538461539,6500,21.3076,15.268199999999998,21.2899,15.248,0.99027
211.0,65,100,80,1.0374,0.0,37.154,7.5414,250,0.9,-4000,33.519,12.431,15.209,74755,84079.0,6.5851,297.89,493.48,1.5077,4.0,,23,,0.97039,0.19378,,21.2545,1.2472,0,,0,0,6,0.2,103609.99999999901,-0.0885000000000069,-0.09999999999999787,0.014929076923076923,6500,21.2899,15.2484,21.2722,15.229,0.98933
211.2,65,100,80,1.556,0.0,11.146,122.63,250,0.9,-4000,33.631,12.438,15.189,74112,83348.0,6.6006,298.11,573.27,1.4931,4.0,,23,,0.96198,0.19388,,21.2368,1.2352,0,,0,0,6,0.2,103625.99999999901,-0.0885000000000069,-0.09999999999999787,0.014799692307692307,6500,21.2722,15.2286,21.2545,15.209,0.97039
211.4,65,100,80,2.0746,0.0,85.564,12.263,250,0.9,-4000,33.744,12.461,15.168,73468,82618.0,6.6158,297.93,511.03,1.4786,4.0,,23,,0.93818,0.19412,,21.2191,1.2231,0,,0,0,6,0.2,103641.99999999901,-0.08849999999998914,-0.10500000000000398,0.014433538461538461,6500,21.2545,15.2086,21.2368,15.189,0.96198
211.6,65,100,80,2.5933,0.0,25.669,208.47,250,0.9,-4000,33.861,12.477,15.148,72825,81887.0,6.6307,298.36,660.41,1.4642,4.0,,23,,0.92122,0.19429,,21.2014,1.2111,0,,0,0,6,0.2,103657.99999999901,-0.0885000000000069,-0.09999999999999787,0.014172615384615386,6500,21.2368,15.1886,21.2191,15.168,0.93818
211.8,65,100,80,3.1119,0.0,172.89,20.847,250,0.9,-4000,33.978,12.488,15.128,72181,81157.0,6.6452,298.07,560.23,1.4497,4.0,,23,,0.90848,0.19443,,21.1837,1.1991,0,,0,0,6,0.2,103673.99999999901,-0.08849999999998914,-0.09999999999999787,0.013976615384615384,6500,21.219100000000005,15.1684,21.2014,15.148,0.92122
212.0,65,100,80,3.6306,0.0,82.93,2.0847,250,0.9,-4000,34.095,12.5,15.107,71538,80427.0,6.6593,297.88,493.33,1.4353,4.0,,23,,0.89677,0.19456,,21.166,1.1871,0,,0,0,6,0.2,103689.99999999901,-0.0885000000000069,-0.10500000000000398,0.013796461538461537,6500,21.2014,15.148,21.1837,15.128,0.90848
212.2,65,100,80,4.1493,0.0,24.879,93.587,250,0.9,0,34.211,12.495,15.087,71599,80496.0,6.6342,298.02,540.9,1.43,4.0,,23,,0.90293,0.19452,,21.1483,1.1827,0,,0,0,6,0.2,103705.99999999901,-0.0885000000000069,-0.09999999999999787,0.013891230769230769,6500,21.183699999999998,15.127600000000001,21.166,15.107,0.89677
212.4,65,100,80,4.6731,0.0,70.024,9.3587,250,0.9,0,34.327,12.497,15.066,71661,80566.0,6.6103,297.86,488.1,1.4291,4.0,,23,,0.90856,0.19447,,21.1306,1.1819,0,,0,0,6,0.2,103721.99999999901,-0.08849999999998914,-0.1049999999999951,0.013977846153846155,6500,21.166,15.1072,21.1483,15.087,0.90293
212.6,65,100,80,5.1948,0.0,21.007,179.21,250,0.9,0,34.44,12.494,15.046,71722,80636.0,6.5874,298.23,614.72,1.4284,4.0,,23,,0.91873,0.19438,,21.1129,1.1814,0,,0,0,6,0.2,103737.99999999901,-0.0885000000000069,-0.10000000000000675,0.014134307692307693,6500,21.1483,15.0868,21.1306,15.066,0.90856
212.8,65,100,80,5.7165,0.0,145.29,17.921,250,0.9,0,34.554,12.516,15.025,71783,80707.0,6.5654,297.97,525.18,1.4278,4.0,,23,,0.90556,0.1945,,21.095200000000002,1.1809,0,,0,0,6,0.2,103753.99999999901,-0.08849999999998914,-0.1049999999999951,0.013931692307692308,6500,21.130599999999998,15.0662,21.1129,15.046,0.91873
213.0,65,100,80,6.2381,0.0,60.606,1.7921,250,0.9,0,34.668,12.518,15.004,71845,80777.0,6.5444,297.8,468.08,1.4272,4.0,,23,,0.90889,0.19447,,21.0775,1.1804,0,,0,0,6,0.2,103769.99999999901,-0.0885000000000069,-0.10500000000000398,0.013982923076923077,6500,21.1129,15.045599999999999,21.095200000000002,15.025,0.90556
213.2,65,100,80,0.0,0.0,18.182,84.447,250,0.9,0,34.78,12.505,14.984,71905,80846.0,6.5302,297.93,509.92,1.4266,4.0,,23,,0.90822,0.19448,,21.0598,1.1799,0,,0,0,6,0.2,103785.99999999901,-0.0885000000000069,-0.09999999999999787,0.013972615384615385,6500,21.0952,15.025,21.0775,15.004,0.90889
213.4,65,100,80,0.0,0.0,5.4545,0.0001,250,0.9,0,34.896,12.507,14.964,71965,80915.0,6.5168,297.84,481.87,1.426,4.0,,23,,0.91123,0.19445,,21.0421,1.1793,0,,0,0,6,0.2,103801.99999999901,-0.08849999999998914,-0.09999999999999787,0.014018923076923076,6500,21.0775,15.0046,21.0598,14.984,0.90822
213.6,65,100,80,0.0,0.0,1.6364,91.946,250,0.9,0,35.012,12.528,14.944,72026,80984.0,6.5039,298.01,539.91,1.4253,4.0,,23,,0.89667,0.19458,,21.0244,1.1788,0,,0,0,6,0.2,103817.99999999901,-0.0885000000000069,-0.09999999999999787,0.013794923076923076,6500,21.0598,14.984200000000001,21.0421,14.964,0.91123
213.8,65,100,80,0.0,0.0,54.974,9.1946,250,0.9,0,35.126,12.532,14.924,72086,81053.0,6.4916,297.88,492.9,1.4247,4.0,,23,,0.89629,0.19459,,21.006700000000002,1.1783,0,,0,0,6,0.2,103833.99999999901,-0.08849999999998914,-0.10000000000000675,0.013789076923076923,6500,21.0421,14.964000000000002,21.0244,14.944,0.89667
214.0,65,100,80,0.0,3.8592,16.492,163.37,250,0.9,0,35.24,12.55,14.903,72147,81123.0,6.4832,298.21,607.65,1.4241,4.0,,23,,0.89565,0.19459,,20.989,1.1778,0,,0,0,6,0.2,103849.99999999901,-0.0885000000000069,-0.1049999999999951,0.013779230769230768,6500,21.024400000000004,14.9438,21.006700000000002,14.924,0.89629
214.2,65,100,80,0.0,11.09,128.51,16.337,250,0.9,0,35.351,12.586,14.883,72209,81194.0,6.4812,297.99,530.86,1.4235,4.0,,23,,0.88832,0.19466,,20.9713,1.1773,0,,0,0,6,0.2,103865.99999999901,-0.0885000000000069,-0.10000000000000675,0.013666461538461539,6500,21.006700000000002,14.923599999999999,20.989,14.903,0.89565
